epoch,step,test_dataset_iou,test_loss,test_per_image_iou,train_dataset_iou,train_loss,train_per_image_iou,valid_dataset_iou,valid_loss,valid_per_image_iou
91,2299,,,,0.9566246271133423,0.09618174284696579,0.9570102095603943,,,
92,2324,,,,,,,0.9712897539138794,0.08186906576156616,0.9713649749755859
92,2324,,,,0.955643892288208,0.0972554013133049,0.956022322177887,,,
93,2349,,,,,,,0.9717007279396057,0.07915692776441574,0.9717756509780884
93,2349,,,,0.9544999599456787,0.10067617893218994,0.9548518657684326,,,
94,2374,,,,,,,0.971677303314209,0.07982541620731354,0.971748411655426
94,2374,,,,0.957298755645752,0.09425205737352371,0.9575944542884827,,,
95,2399,,,,,,,0.9717885255813599,0.08137112110853195,0.9718608856201172
95,2399,,,,0.9588593244552612,0.09933508932590485,0.9591326117515564,,,
96,2424,,,,,,,0.9720122218132019,0.07937023043632507,0.9720873236656189
96,2424,,,,0.9575634598731995,0.09771963208913803,0.9578169584274292,,,
97,2449,,,,,,,0.9719255566596985,0.08036984503269196,0.9719969034194946
97,2449,,,,0.9564805626869202,0.09757213294506073,0.9569298028945923,,,
98,2474,,,,,,,0.9729282259941101,0.07883165031671524,0.9730023741722107
98,2474,,,,0.9617946147918701,0.09129052609205246,0.9619929790496826,,,
99,2499,,,,,,,0.9728504419326782,0.07770935446023941,0.9729230999946594
99,2499,,,,0.9593251347541809,0.09664176404476166,0.9596202969551086,,,
100,2524,,,,,,,0.9728774428367615,0.07872550189495087,0.9729511737823486
100,2524,,,,0.9596249461174011,0.0971086323261261,0.9598702192306519,,,
101,2549,,,,,,,0.9728094339370728,0.08100003004074097,0.9728821516036987
101,2549,,,,0.9596865177154541,0.09349057823419571,0.960083544254303,,,
102,2574,,,,,,,0.9726018905639648,0.0800352543592453,0.9726759195327759
102,2574,,,,0.9617989659309387,0.09550392627716064,0.9620801210403442,,,
103,2599,,,,,,,0.9729127883911133,0.07697682082653046,0.9729869961738586
103,2599,,,,0.9622463583946228,0.09346193075180054,0.9624899625778198,,,
104,2624,,,,,,,0.9720519781112671,0.07797934859991074,0.9721260070800781
104,2624,,,,0.9594686627388,0.09291602671146393,0.9598531723022461,,,
105,2649,,,,,,,0.972815990447998,0.07969874143600464,0.9728857278823853
105,2649,,,,0.9637197256088257,0.08676689118146896,0.9638710618019104,,,
106,2674,,,,,,,0.9735288619995117,0.0776599645614624,0.973599374294281
106,2674,,,,0.9625176191329956,0.08976981788873672,0.9629063606262207,,,
107,2699,,,,,,,0.9735657572746277,0.07724051177501678,0.9736377000808716
107,2699,,,,0.9630358219146729,0.09307748824357986,0.9632114171981812,,,
108,2724,,,,,,,0.9737773537635803,0.0771140456199646,0.9738485813140869
108,2724,,,,0.9612587690353394,0.09250671416521072,0.9615085124969482,,,
109,2749,,,,,,,0.9734328985214233,0.07997946441173553,0.9735077023506165
109,2749,,,,0.9592545628547668,0.09857525676488876,0.9596766233444214,,,
110,2774,,,,,,,0.9729151725769043,0.0818202942609787,0.9729911088943481
110,2774,,,,0.9618781208992004,0.09472795575857162,0.962125837802887,,,
111,2799,,,,,,,0.9734050035476685,0.07979055494070053,0.9734815359115601
111,2799,,,,0.9603188037872314,0.09382452070713043,0.960584282875061,,,
112,2824,,,,,,,0.9730226993560791,0.07937000691890717,0.9730974435806274
112,2824,,,,0.9596176147460938,0.09371914714574814,0.959868311882019,,,
113,2849,,,,,,,0.9735710620880127,0.07809162139892578,0.9736455678939819
113,2849,,,,0.9595551490783691,0.0908777043223381,0.959835946559906,,,
114,2874,,,,,,,0.9743214249610901,0.07898715883493423,0.9743954539299011
114,2874,,,,0.9620254039764404,0.09256485104560852,0.9622890949249268,,,
115,2899,,,,,,,0.9742898941040039,0.0782361850142479,0.9743639230728149
115,2899,,,,0.9659191370010376,0.08572358638048172,0.966072678565979,,,
116,2924,,,,,,,0.9740829467773438,0.07728203386068344,0.9741565585136414
116,2924,,,,0.9611101150512695,0.09322290867567062,0.9614710807800293,,,
117,2949,,,,,,,0.9746003746986389,0.07760148495435715,0.9746724963188171
117,2949,,,,0.9637036919593811,0.09152647852897644,0.9638914465904236,,,
118,2974,,,,,,,0.974025547504425,0.08013030886650085,0.9740985631942749
118,2974,,,,0.9629307389259338,0.0851593017578125,0.9631511569023132,,,
119,2999,,,,,,,0.9741644263267517,0.07878562062978745,0.9742374420166016
119,2999,,,,0.9601113796234131,0.09253067523241043,0.9604699015617371,,,
120,3024,,,,,,,0.9741120934486389,0.08021249622106552,0.9741867780685425
120,3024,,,,0.9625037312507629,0.09383223950862885,0.9627498388290405,,,
121,3049,,,,,,,0.9740237593650818,0.07604196667671204,0.9740973114967346
121,3049,,,,0.9638497829437256,0.0966864749789238,0.9640244841575623,,,
122,3074,,,,,,,0.9742717742919922,0.07633517682552338,0.974346935749054
122,3074,,,,0.965847909450531,0.08726514875888824,0.9659868478775024,,,
123,3099,,,,,,,0.9748544692993164,0.07526330649852753,0.9749276638031006
123,3099,,,,0.9646669626235962,0.08636964857578278,0.9650641679763794,,,
124,3124,,,,,,,0.9745560884475708,0.0754237100481987,0.9746295213699341
124,3124,,,,0.9624651074409485,0.08663007616996765,0.9626614451408386,,,
125,3149,,,,,,,0.9749003052711487,0.07664644718170166,0.9749736189842224
125,3149,,,,0.9636151790618896,0.09153261035680771,0.9638555645942688,,,
126,3174,,,,,,,0.9743041396141052,0.07399949431419373,0.9743764400482178
126,3174,,,,0.9644774794578552,0.08450662344694138,0.9646631479263306,,,
127,3199,,,,,,,0.973575234413147,0.07535314559936523,0.9736453294754028
127,3199,,,,0.9649515151977539,0.0864482894539833,0.9652190804481506,,,
128,3224,,,,,,,0.9740175008773804,0.07430083304643631,0.9740898013114929
128,3224,,,,0.9624189138412476,0.08395988494157791,0.9627532362937927,,,
129,3249,,,,,,,0.9748913645744324,0.07645028084516525,0.9749618768692017
129,3249,,,,0.9651951193809509,0.08716893941164017,0.9653670191764832,,,
130,3274,,,,,,,0.9756808280944824,0.07317672669887543,0.9757531881332397
130,3274,,,,0.9627564549446106,0.08692026883363724,0.9632614850997925,,,
131,3299,,,,,,,0.9755947589874268,0.07289370149374008,0.9756678938865662
131,3299,,,,0.9615466594696045,0.09055720269680023,0.9619507193565369,,,
132,3324,,,,,,,0.9755861163139343,0.07359937578439713,0.9756594896316528
132,3324,,,,0.9647257328033447,0.08582773059606552,0.9649915099143982,,,
133,3349,,,,,,,0.975085973739624,0.0757998377084732,0.9751579761505127
133,3349,,,,0.9641863703727722,0.08704748004674911,0.9645864367485046,,,
134,3374,,,,,,,0.974070131778717,0.0749213844537735,0.9741431474685669
134,3374,,,,0.9640931487083435,0.08882120251655579,0.9643656015396118,,,
135,3399,,,,,,,0.974700927734375,0.07443954050540924,0.97477126121521
135,3399,,,,0.9636231064796448,0.08445814251899719,0.9638496041297913,,,
136,3424,,,,,,,0.9751142859458923,0.07359375804662704,0.975186824798584
136,3424,,,,0.9670198559761047,0.09001749008893967,0.9671518802642822,,,
137,3449,,,,,,,0.9742910861968994,0.07864005863666534,0.9743642210960388
137,3449,,,,0.9630895256996155,0.091776542365551,0.963370680809021,,,
138,3474,,,,,,,0.9756483435630798,0.07474549859762192,0.9757188558578491
138,3474,,,,0.9637404680252075,0.0869128555059433,0.9639983177185059,,,
139,3499,,,,,,,0.9755256772041321,0.07614243030548096,0.9755958318710327
139,3499,,,,0.9653835892677307,0.08514223247766495,0.9656006693840027,,,
140,3524,,,,,,,0.9759330749511719,0.07415113598108292,0.9760028123855591
140,3524,,,,0.9649350643157959,0.09179660677909851,0.9651758074760437,,,
141,3549,,,,,,,0.9758946895599365,0.07458353042602539,0.975965142250061
141,3549,,,,0.9671838283538818,0.08770258724689484,0.967333972454071,,,
142,3574,,,,,,,0.975835382938385,0.07371346652507782,0.9759056568145752
142,3574,,,,0.9670096635818481,0.08282699435949326,0.9672192335128784,,,
143,3599,,,,,,,0.9757686853408813,0.0729297548532486,0.9758399724960327
143,3599,,,,0.9650814533233643,0.08490777760744095,0.9653385281562805,,,
144,3624,,,,,,,0.9749074578285217,0.07520435005426407,0.9749824404716492
144,3624,,,,0.9654271006584167,0.08476763218641281,0.9656738638877869,,,
145,3649,,,,,,,0.9760799407958984,0.07561451196670532,0.9761507511138916
145,3649,,,,0.9645816087722778,0.08736300468444824,0.9648647308349609,,,
146,3674,,,,,,,0.9762411117553711,0.07359455525875092,0.9763129353523254
146,3674,,,,0.966492235660553,0.08687610179185867,0.9667032361030579,,,
147,3699,,,,,,,0.9763913154602051,0.07400404661893845,0.9764624834060669
147,3699,,,,0.9649604558944702,0.07879171520471573,0.965157151222229,,,
148,3724,,,,,,,0.9761818647384644,0.07275184243917465,0.9762541055679321
148,3724,,,,0.9650540947914124,0.086954765021801,0.9653702974319458,,,
149,3749,,,,,,,0.9761404395103455,0.07408306747674942,0.9762108325958252
149,3749,,,,0.9671998620033264,0.07740096747875214,0.9673798680305481,,,
150,3774,,,,,,,0.9752377867698669,0.07386521995067596,0.9753106832504272
150,3774,,,,0.9619413018226624,0.09003826230764389,0.9623130559921265,,,
151,3799,,,,,,,0.9744763374328613,0.0747026801109314,0.9745491743087769
151,3799,,,,0.967273473739624,0.0842217355966568,0.967427670955658,,,
152,3824,,,,,,,0.9749392867088318,0.07747121900320053,0.9750170707702637
152,3824,,,,0.9667586088180542,0.08543569594621658,0.9669386148452759,,,
153,3849,,,,,,,0.9757224917411804,0.0774456113576889,0.9757936596870422
153,3849,,,,0.9681674838066101,0.07929717749357224,0.9683045744895935,,,
154,3874,,,,,,,0.9758252501487732,0.07443470507860184,0.9758987426757812
154,3874,,,,0.9686371088027954,0.0798974558711052,0.9687603712081909,,,
155,3899,,,,,,,0.976054310798645,0.07378844916820526,0.9761279821395874
155,3899,,,,0.9669128656387329,0.0796581283211708,0.9671328067779541,,,
156,3924,,,,,,,0.9757820963859558,0.07357501238584518,0.9758552312850952
156,3924,,,,0.9677408933639526,0.07849032431840897,0.9679023027420044,,,
157,3949,,,,,,,0.9753705859184265,0.07361308485269547,0.975443422794342
157,3949,,,,0.9637264013290405,0.08341769874095917,0.9640339016914368,,,
158,3974,,,,,,,0.9764333367347717,0.07169797271490097,0.97650545835495
158,3974,,,,0.9676098227500916,0.08069593459367752,0.9677666425704956,,,
159,3999,,,,,,,0.9741224646568298,0.07483445107936859,0.9741974472999573
159,3999,,,,0.9684468507766724,0.08250999450683594,0.9685556888580322,,,
160,4024,,,,,,,0.9760316610336304,0.07255734503269196,0.9761047959327698
160,4024,,,,0.9650931358337402,0.0869748666882515,0.9654378890991211,,,
161,4049,,,,,,,0.9759012460708618,0.07330776751041412,0.9759736061096191
161,4049,,,,0.9678265452384949,0.08570566028356552,0.9680001735687256,,,
162,4074,,,,,,,0.9765906929969788,0.07230725139379501,0.976662278175354
162,4074,,,,0.9648145437240601,0.08492324501276016,0.9650482535362244,,,
163,4099,,,,,,,0.9762443900108337,0.0724085196852684,0.9763166308403015
163,4099,,,,0.966440737247467,0.07942703366279602,0.9666637182235718,,,
164,4124,,,,,,,0.9763886332511902,0.07242951542139053,0.9764618873596191
164,4124,,,,0.9674369692802429,0.07663554698228836,0.9676645994186401,,,
165,4149,,,,,,,0.9766351580619812,0.07484127581119537,0.9767079949378967
165,4149,,,,0.9677810668945312,0.07894786447286606,0.9679384231567383,,,
166,4174,,,,,,,0.9765269160270691,0.07684387266635895,0.9765998125076294
166,4174,,,,0.9673125743865967,0.08529172092676163,0.9676164984703064,,,
167,4199,,,,,,,0.9760769605636597,0.07204174995422363,0.9761489629745483
167,4199,,,,0.9644747376441956,0.0844569206237793,0.9647470712661743,,,
168,4224,,,,,,,0.976737380027771,0.07244104892015457,0.9768083095550537
168,4224,,,,0.9680303335189819,0.07771864533424377,0.9682751893997192,,,
169,4249,,,,,,,0.9761884212493896,0.07556511461734772,0.97626131772995
169,4249,,,,0.9676608443260193,0.0780659168958664,0.9678027033805847,,,
170,4274,,,,,,,0.9767004251480103,0.07316982001066208,0.976772665977478
170,4274,,,,0.9670442938804626,0.0845845490694046,0.9672577381134033,,,
171,4299,,,,,,,0.9766691327095032,0.0736042708158493,0.9767415523529053
171,4299,,,,0.9720010161399841,0.07644466310739517,0.9720882773399353,,,
172,4324,,,,,,,0.9765170812606812,0.0734880343079567,0.9765884876251221
172,4324,,,,0.9665165543556213,0.08626033365726471,0.9667572379112244,,,
173,4349,,,,,,,0.9760435819625854,0.07311027497053146,0.9761170148849487
173,4349,,,,0.9680432677268982,0.08112073689699173,0.9682157635688782,,,
174,4374,,,,,,,0.9764533042907715,0.07530369609594345,0.9765284657478333
174,4374,,,,0.9689303040504456,0.07825499027967453,0.9691324830055237,,,
175,4399,,,,,,,0.9761207699775696,0.07420311123132706,0.9761954545974731
175,4399,,,,0.9682303071022034,0.08089140057563782,0.9684147834777832,,,
176,4424,,,,,,,0.9770802855491638,0.07320621609687805,0.9771535396575928
176,4424,,,,0.9665936827659607,0.08268042653799057,0.9668206572532654,,,
177,4449,,,,,,,0.9767740368843079,0.07158362120389938,0.9768496155738831
177,4449,,,,0.9678844213485718,0.08405706286430359,0.9680497050285339,,,
178,4474,,,,,,,0.9769607186317444,0.07214300334453583,0.9770350456237793
178,4474,,,,0.9692459106445312,0.07915835082530975,0.9694148898124695,,,
179,4499,,,,,,,0.9773573875427246,0.07131137698888779,0.9774311184883118
179,4499,,,,0.968671977519989,0.07910597324371338,0.9688417911529541,,,
180,4524,,,,,,,0.9775029420852661,0.0708393007516861,0.9775763750076294
180,4524,,,,0.9692196846008301,0.07572688162326813,0.9694066047668457,,,
181,4549,,,,,,,0.9768017530441284,0.07217982411384583,0.9768756031990051
181,4549,,,,0.9694547057151794,0.0707903578877449,0.9695971608161926,,,
182,4574,,,,,,,0.9761383533477783,0.07185111939907074,0.9762150645256042
182,4574,,,,0.9672580361366272,0.07688767462968826,0.9675331115722656,,,
183,4599,,,,,,,0.9755706191062927,0.07385874539613724,0.9756439924240112
183,4599,,,,0.9678428769111633,0.07782986760139465,0.9680840969085693,,,
